text,Label
seperti konflik akhir rencana agar pilih umum batal tunda kawatir hamas akan menang lagi perintah palestina sekarang adalah gabung hamas dan fatah yang di,0
lihat konflik palestina israel dengan perspektif konflik hanya akan luas peta konflik,2
isis mana iya di konflik israel palestina senyum that one fact alone should make you realize that there are something shady going there,2
konflik israel palestina buruk oleh agama dalam islam,2
ide yang bagus sih tapi apa mungkin konflik israel palestina itu proyek para sontoloyo,2
apakah yang kita banyak percaya soal israel palestina juga mitos mitos mitos konflik palestina dan israel yang usia tahun klik untuk baca,2
anda cara tidak langsung telah rendah juang rakyat palestina puluh tahun dengan sebut konflik saat ini picu oleh pihak palestina dan juga sebut ada budaya di kal,1
dan hingga hari ini hanya palestina satu negara yang masih jajah dan satu negara dunia ini yang masih jajah adalah israel dan israel adalah satu negara yang,0
patut di sesal negara negara arab tidak proaktif cegah serang israel ke palestina,2
ada benar bagi orang dapat bahwa konflik israel palestina sampai kiamat tidak akan pernah selesai,0
konflik palestina dengan israel teroris kok tidak recok isis yaa apa isis nya itu israel,2
urus palestina dan israel soal tanah tanah yang rampok oleh ungsi zionis biadab bukan soal agama soal zionis yang kuasa tanah orang lain titik,2
kutuk keras serang brutal amp sistematis jajah israel ke rakyat palestina,2
ungkap fakta bahwa hamas itu bentuk im dan israel tidak serta merta jadi simpul mereka bela israel,0
harus ada selesai yang permanen antara palestina dan israel ini agar tidak selalu ulang,1
konflik batas palestina israel hadir dengan narasi ringan namun beri alam depresif yang kuat,0
tidak ada yang suka perang atau jajah apa pun yang jadi antara palestina dan israel patut kita sesal,0
israel teroris itu fakta nyata,2
banyak yang pandang perang konflik antara hamas dan israel,0
palestina dan israel bukan masalah baru di dunia ini yang baru adalah masalah coronavirus israel ada pimpin palestina ada pimpin indonesia ada pimpin apa kata pimpin,2
gana drun perintah china undang para pihak dari palestina dan israel untuk runding di china undang ini datang di tengah eskalasi serang antara israel dan palestina di jalur gaza,2
balik peristiwa saling serang palestina dan israel ujung cuma kadrun minta sumbang,2
sungguh konflik palestina dan israel sangat uras energi tiada cara lagi untuk bisa tangan hal sebut kecuali dengan tunggu datang imam mahdi,2
konflik palestina dan israel yang makin tajam buat jumlah figur publik dan selebriti dunia ikut angkat suara,2
konflik palestina dan israel bukan bagai hanya dar lihat bagai konflik agama,0
banding bangsa palestina dan israel tak pernah bisa jadi karena dua pada posisi yang tentang bangsa jajah dan negara jajah di buah zaman yang hidup dengan maju teknologi,0
saya tuju israel nabi iyaqub dulu dan israel sekarang beda dan yang saat ini tetap sana dan pegang kuasa adalah yahudi sesat moga sauda,0
lebih tepat serang brutal hamas ke israel akibat wilayah palestina makin caplok bodo tidak habis habis,2
konflik antara israel dengan palestina ikut bayang ekonomi indonesia indonesia bisa kena dampak tidak langsung dari konflik dua negara,0
lihat konflik israel palestina dari sudut pandang beda serta kompleksitas konflik penting di balik upaya damai,0
harus ada salah satu negara yang laku serang ke israel untuk bantu palestina pasti muncul cara spontan bagai bentuk solidaritas sayang masing masing negara,0
bukan masalah bela israel tapi kenapa hukum berat belah dan akan kendali mayoritas kalau mau adil baik yang hina palestina dan israel di tangkap well,0
sikap indonesia cukup jelas benar dukung dua negara untuk henti saling serang dan paksa palestina dan israel untuk aku daulat negara masing sayang hamas tr,1
konflik saat ini karena israel asai garis keras tapi israel,0
yahudi itu sudah kutuk tuhan banyak negara yang kutuk serang israel ke palestina tidak akan pengaruh lah,2
sudah masalah palestina dan israel masalah di negeri ini saja masih belum selesai sampai ke akar,2
moga situasi segera baik di palestina dan juga daerah yang ada konflik rebut lahan,0
iya jangan cuma begitu viral kayak lebih banget kalau dia peduli humanity harus dia tidak cuma suara konflik palestina israel saja tapi yang lain juga ada tidak dia suara ke,2
karena rumit tidak banget jadi ku cover hal basic nya saja inti bab ini bicara tentang konflik palestina israel dan posisi as di seteru sebut ujung ujung tidak jadi sepakat,0
resolusi pbb yang bisa henti konflik israel palestina itu solusi jika tidak ingin perang terus jadi benjamin tahu saya itu tidak punya hati nurani sudah kasih,0
pbb benar tidak guna lihat dari konflik di palestina pbb itu tidak pengaruh ke israel,2
saat ini yang perang hamas vs israel mana hamas yang restu rakyat palestina tolak israel akan merdeka palestina rebut padahal israel merdeka amp palestina harap,0
ketika tarik ke masalah agama maka yang paling bingung adalah umat yahudi di palestina dan umat muslim di israel lebih enak kalau nyebutnya konflik agraria,0
tahu bodoh bani bipang konflik israel palestina itu konflik politik bukan agama coba henti bkin bias dengan beri judul mancing gtu bahkan di kata,2
konflik israel dan hamas palestina makin tingkat pihak luar jangan jadi provokator runcing ada semua otoritas bijak negara amp pbb harus upaya kendali agar tidak makin melua,0
nah itu jadi point adalah hamas itu musuh rakyat palestina dan israel itu yang harus di salah buat ribut,2
entah isu apalagi yang akan main oleh hamas dan israel ini karena kalau ada kacau pasti buka hamas dan israel tapi palestina yang kena islam lagi yahudi lagi miris,0
konflik ulang jadi antara israel dan palestina serikat bangsa bangsa seru gencat senjata dan kembali ke solusi dua negara,0
bangsa indonesia wajib dukung palestina,0
sengketa panjang palestina dan israel sudah seperti film perang horor yang putar ulang ulang,2
konflik palestina dan israel itu tidak ubah seperti konflik cebong dan kadrun,2
sampai saat ini palestina tidak di aku oleh pbb bagai buah negara tetapi tiap jadi konflik palestina vs israel,0
hamas kurang lebih macam di poso dulu orang di provokasi nya dan hingga bnyak korban jatuh padahal palestina dan israel satu rumpun kerna ada yang mancing di air keruh itu lh jadi,0
galang donasi itu hikmah dari konflik palestina,1
sudah muak benar lihat netizen bodoh yang bawa agama tentang konflik palestina israel tolol kalian bayang saja,2
gara perang palestina dan israel kisah lanjut investasi bodong mart tenggelam,2
om addie rakyat indonesia perlu tahu bahwa perang sana itu bukan agama jadi yang kita bela baik manusia karena rakyat palestina dan israel sama korban mereka yang ingin kuasa dengan label,1
heran juga dengan orang yang lbh peduli dengan konflik palestina,2
konflik tanah di timur tengah antara israel vs palestina adalah ajar untuk para orang tua maksud kamu begini dul,2
israel lah yang mulai konflik jadi yang real teroris itu iya israel kalau tidak ada hamas bagaimana dengan korban di pihak palestina logika si gtu saja tapi iya sudah,2
susah sadar tetangga kompleks bahwa konflik palestina israel itu bukan soal agama padahal sudah tua,0
tambah wawas tentang israel palestina benar sejarah wallahu alam yang jelas yang saya paham konflik sebut bukan masalah agama tapi masalah tanah,0
aku paling males kalau suruh empat pada konflik israel vs palestina,2
walau semua jabat dan semua lembaga negara saat ini lebih penting konflik hamas israel daripada keluarga korban teroris di poso,2
konflik mula sejak runtuh khilafah utsmani inggris kuasa wilayah palestina dan prakarsa diri negara israel pada tahun pbb bagi wilayah palestina dan israel,0
harus perintah indonesia beri wawas tentang apa yang jadi di palestina dan israel karena masih banyak yang belum paham ini,1
damai palestina hamas dan israel henti saling baku hantam sudah cukup pihak sipil yang jadi korban tikai kalian,1
henti konflik israel amp palestina israel dan palestina masih saling adu senjata belum jelas pihak mana yang paling salah kelompok hamas yang kendali palestina atau israel,1
makin gila ini kalau diam bilang palestina dan israel hanya perang gara gara rebut wilayah,2
konflik israel dan palestina tidak sudah bom bom terus jatuh,2
saya simpul bahwa reduksi konflik palestina israel dengan narasi tidak kait agama adalah tuna sejarah dan nihil juang umat islam sejak zaman rasulullah saw dalam upaya bebas,0
gejolak palestina dan israel itu mulai dari zaman nabi nabi hingga saat ini pasang surut tikai sana tidak ada damai sana kecuali tanda tanda dunia ini akan kiamat dan sombong,0
konflik yang jadi antara palestina dan israel bukan konflik soal agama,0
iya iya kok gemes iya sama ada yahudi pesek di negara ini suka giring opini konflik di palestina dan jajah israel dan ikut kok iya banyak mereka itu punya otak tidak sih,2
henti segera agresi militer yang laku oleh israel hadap palestina serang israel ke palestina rupa tragedi manusia yang tidak bisa tolerir kita indonesia,0
indonesia tidak perlu ikut campur soal palestina dan israel sok peduli ham di negeri orang sementara masalah ham hadap minoritas di negeri ini biar ingat teroris hamas dan islam syiah,2
iya rabb cepat perang gajah dan israel laknat ini dengan menang palestina dan usir israel laknat dari palestina,2
pemuda di mataram tangkap usai hina palestina dan israel di media sosial tiktok dia unggah video hina hadap palestina di media sosial tiktok dia lalu minta maaf namun justru mel,0
kenapa palestina dan israel tidak pakai cara indonesia di jamin aman dan nyaman,2
nyata sangat banyak yang ingin palestina dan israel terus konflik masuk yang sok peduli,2
bang saya tuju soal hak hidup rakyat palestina di palestina tapi yang perang ini hamas dan israel hamas itu bukan negara bang,0
dia tidak laku salah yang berat seperti langgar konsitusi negara,0
konflik antara israel dan palestina di seluruh negara pasti duduk ada faksi faksi yang dukung palestina sambil caci maki dan hujat israel faksi yang dukung israel dan hina palestina,0
bicara tentang palestina dan israel adalah masalah pihak yaitu benar dan zalim kalau ada yang diri di tengah olah sok netral lawan sekali itu tanda orang munafik punya muka lebih dari,0
jangan bicara tentang palestina dan israel belum bela dua orang tua kita,0
negara ini telah arah warga bahwa konflik israel palestina adalah konflik agama,2
kalau anda rakyat palestina perempuan dan anak semua keluar dari daerah konflik dan tinggal para juang hamas dan teroris itu sana berani tidak hadap serang israel,2
sungguh konflik israel vs palestina bukan konflik agama tapi orang yang tidak mau tahu dengan sejarah dan hanya fanatik buta dengan agama akan susah men,0
dukung palestina dengan provokasi perang itu bukan alas manusia dorong israel henti serang,0
kental konflik palestina dan israel tampak buat persepsi kolektif publik hadap isu ini makin ada di titik nadir,0
sama hal juga dengan konflik palestina ini kenapa tidak tiap negara muslim kirim minimal rb tentara,2
saya tidak dukung palestina dan israel karena itu urus negara mereka lagi pula mereka perang bukan karena agama tapi politik,0
biar adil yang hina palestina dan israel sama sama proses iya,0
konflik palestina israel bukan urus indonesia korupsi bukan urus rakyat tka china bukan urus rt rw di indonesia teroris itu urus umat islam begitu kah maksud tambah,2
kalimat sejarah tulis oleh menang kayak sekarang sudah tidak laku lagi deh,0
konflik dan serang baru baru ini tambah panjang daftar sejarah konflik palestina dan israel ini yang perlu tahu soal konflik usia ratus tahun,0
konflik tidak akan sembuh,2
justeru hamas yang belok landas dasar konflik rakyat palestina dengan zionis sekalipun mayoritas netizen dukung hamas,2
tidak ada informasi yang netral bahkan balut manis agama jadi informasi itu seperti isu bohong yang halal konflik israel dan palestina tidak kait agama,2
kutuk pertempuranya sama dengan kutuk israel dan hamas kah atau hanya kutuk tempur saja tapi tidak kutuk israel maupun hamas konflik israel dengan hamas,0
kita terlalu sibuk mikirin konflik israel palestina sampai kita lupa kalau ibukota provinsi banten di serang,2
keras dalam konflik antara dan kelompok militan larut larut tanpa ada tanda tanda gencat senjata,0
harap yang sama kami semua harap negara harus cepat merespon kasus yang ada di posso bagaimana negara respon cepat konflik yang nun jauh di palestina,0
ini perang yang pola hampir tiap tahun pola ada provokasi israel balas roket hamas serang israel merespon dengan serang udara gencat senjata lalu balik ke awal lagi,0
aksi brutal lsrael hadap palestina buah langgar hak wrga palestina untuk hidup pbb harus keluar maklumat untuk henti serang ke palestina dunia telah kutuk seran,0
masa allah serang israel sudah membabibuta ke negara palestina sayah minta negara muslim dunia seru dan kecam serang israel ke palestina,0
satu satu hal yang saya saya anggap benar dari omong lord rangga sasana adalah konflik israel amp palestina bukan perang agama,0
pihak yang paling musuh dan anggap teroris oleh usa adalah isis dalam konflik palestina israel,0
jadi nampak bahwa konflik palestina israel ini bukan karena agama,0
politik identitas manfaat konflik israel palestina untuk galang solidaritas sungguh sesat cara main mental teroris hamas,2
saya sepakat bahwa saat ini rakyat palestina perlu bantu atas nama manusia,1
beberapa pihak di luar perintah justru sedang main politik masyarakat konflik israel palestina ini sambil konflik masyarakat di situasi ini,2
dengan dukung konflik antara israel palestina bukan dukung industri senjata amerika tidak yakin sih,0
kita ke palestina itu seperti over supportive parents yang dukung dukung dukung tapi tidak bisa banyak support moral sudah bendung,0
israel agresor laknat hamas biadab,2
saya rasa israel gerah karena media china terus berita serang israel ke gaza,2
kota ini jadi titik krusial konflik karena baik israel maupun palestina sama sama ingin jerusalem bagai ibu kota negara mereka sehingga kota ini jadi titik temu tiga agama yang dike,0
soal begini mostly orang orang di keliling aku yang kristen itu baik katolik maupun protestan rata rata lebih profesional ke israel walau benar mereka tidak paham paham banget kait konflik israel dan palestina,0
turut saya sudah lah tidak perlu ngurusin palestina,2
saya tidak suka konflik dan tumpah darah,0
konflik kurang tepat jajah dan tindas lbh tepat hidup palestina,2
asal usul konflik israel palestina nyata tidak sederhana yang bayang tidak cuma batas konflik agama lebih dari itu,0
konflik israel palestina jadi ladang dagang teman ane sudah open po kaos palestina saja si bangke ketawa,2
sedih banget kalau lihat anak kecil yang derita begini moga konflik ini segera akhir apa saya harap yang baik untuk rakyat palestina mereka sudah terlalu lama derita,0
kadrun bisa eks lagi manfaat konflik israel palestina,2
apakah kita paham bagaimana dunia internasional lihat konflik israel palestina bagaimana solusi mereka kita hanya tahu amerika mem veto upaya pbb kutuk israel,0
itu bukan konflik palestina vs israel tapi konflik hamas ikhwanul muslimin vs israel dukung jokowi bagai presiden ri tidak harus dukung hamas,0
selagi ragi ramai numpang cari simpati lewat konflik palestina dengan israel,2
peperangan di dunia ini jadi karena ulah orang dan sangat untung mereka konflik israel palestina juga sama,2
ada kait tidak iya dengan yang bicara konflik israil dengan palestina tidak ada urus dengan indonesia kata itu urus antara israil dengan palestina dan negara negara arab,0
baik media henti tulis kata konflik pada berita karena yang jadi di palestina adalah jajah,0
ada misi rahasia israel di balik serang udara tubi tubi mereka yang hancur gedung gedung utama di gaza,0
kita terlalu terpa dengan berita konflik palestina israel hingga lena bahwa di negeri kita masih ada bahaya laten hti,2
mungkin doa felis bagai peluru kendali tuk palestina keren iya moga segera berahir konflik ini,1
inti adalah wujud damai dunia ntah apa yang ada pikir mereka yang tidak peduli dengan konflik palestina dan israel saat ini dan provokasi untuk diam lihat saudara tindas,2
sedang apa kita urus jauh sana sedang dalam negeri saja masih banyak masalah konflik palestina dan israel dari dulu sudah seperti itu,2
kepala staf presiden moeldoko tegas sikap indonesia hadap konflik antara israel dan palestina tidak pernah ubah,0
sejarah palestina dan israel hingga kini picu konflik perang,0
akhir israel dan palestina sepakat mulai gencat senjata maka entah provokasi partai bangsa sapi,2
israel dan hamas akhir tuju gencat senjata yang mediasi oleh mesir warga palestina pun bondong bondong turun ke jalan untuk raya,0
gempa yang jadi itu rupa bentuk protes bumi atas serang israel ke palestina,2
wait palestina menang maksud tidak bakal ada serang lagi dari israel ke palestina begitu terus kalau iya kiamat makin dekat dong masih awam tolong kasih jelas,2
konflik palestina dan israel kini sudah masuk tahap gencat senjata kita harap gencat senjata ini bisa lama demi rasa damai bagi rakyat palestina dan israel tapi apa mungkin lama elit,1
konflik palestina dan israel guna baik mungkin oleh politikus murah di indonesia mereka olah peduli dengan nasib rakyat palestina tetapi sungguh mereka ambil untung politik dari,2
politikus kampung jadi isu konflik palestina dan israel bagai cara untuk cipta kacau dan benci di indonesia istilah zionis nusantara adalah contoh,2
hamas itu fpi nya palestina belum palestina di kuasa hamas palestina dan israel tidak pernah ada konflik,2
palestina adalah korban dari the great projects israel yang ingin kuasa kawasan timur tengah yang jalan mossad,0
jauh ini tiap ada konflik israel palestina posisi indonesia tidak punya pengaruh besar cuma bisa cegah tangkal,2
demontrasi acap kali timbul buah konflik israel vs palestina telah gencat senjata di sepakat muncul demo lagi dari pihak palestina untuk buah menang dan military israel ing,0
konflik dan perang akibat kami hilang sanak keluarga,2
amat politik dan intelijen pun nyata pola pikir dan kata sama kayak buzzer lihat iya kayak kalau memang ada narasi yang edar tentang konflik israel palestina ini pakai sega,2
politis pkb yakin jokowi bisa selesai konflik palestina,1
solusi untuk palestina bukan gencat senjata lain bebas palestina dari cengkeram jajah zionis okay kepala cendekiawan muslim dari belanda,1
apa mereka tahu masalah benar konflik palestina israel atau pikir mereka adalah masalah agama miris benar akibat goreng issu palestina adalah masalah agama,0
baru gencat senjata kok tiba serang dasar zionis,2
lah baru saja bicara gencat senjata ko sudah rusuh lagi ih astaga kenapa sih,2
bangsa licik baru gencat senjata,2
jangan pernah percaya hadap gencat senjata zionist yahudi,2
bagus mosad gerak habis satu satu pentol hamas itu lebih baik supaya indon tidak teriak minta gencat senjata,2
konflik palestina israel bukan konflik agama sentimen agama di indonesia buat polarisasi yang tidak sehat,0
gencat senjata karena habis roket,2
jangan suka putar balik kan fakta konflik palestina amp yahudi adalah soal iman sejak zaman nabi musa as kaum bani israil memang bengal,0
masalah kalau gencat senjata siapa yang mau donasi,2
konflik israel dan palestina atau jajah israel hadap palestina adalah masalah semua bangsa kh hasyim asyari diri nu,0
hal ini tanda dengan kerah para juang hamas dekat batas untuk pasti tidak orang pun di sana yang langgar gencat senjata,0
selamat pagi semua kecuali zionis yahudi yang bilang gencat senjata tapi baru jam serang palestina lagi,2
tidak ada gencat senjata hancur mereka,2
konflik palestina khusus dan konflik adab umat manusia esensi rupa medan perang antara iman amp dajjal dan yahudi kaum bani israil seba,2
israel dan hamas sepakat untuk laku gencat senjata meski telah laku gencat senjata,0
publik perlu tahu apa tindak real perintah apakah sinkron dengan harap juta rakyat yang turun suara merdeka palestina,0
banyak baca saudara laki laki biar tidak kudeta justru palestina sendiri yang provokasi israel dari mesjid al aqsa,2
ini bukan perang agama tapi yahudi israel vs semua agama karena palestina bukan hanya agama islam saja,0
deh bisa tahu zionist itu licik,2
muak baca dari yang sudah gencat senjata adalah istirahat bombardir pola ulang,2
masalah palestina adalah masalah manusia jadi wajar kalau bukan manusia,2
kalau bela negara palestina jelas pahala dan ada pandu,0
jika kelian tidak ada sama kami cukup bicara tentang manusia selain itu cukup diam tidak perlu lebih perintah saja terus coba juang merdeka palestina,0
atas nama hak asasi manusia ayo kita sama sama satu suara dan lindung saudara yang ada di palestina sana dari buat semena mena bangsa zionist,1
palestina harus punya nilai tawar yang tinggi untuk dapat kan nilai yang sejajar dalam runding dng israel dng galang dukung yang kuat,0
agak ironi tidak sih perintah negara ini teriak teriak dukung palestina merdeka sedang di pelupuk mata,0
kasi iya anak anak israel pasti takut akibat serang roket hamas ke israel demikian pula anak anak palestina pasti takut akibat serang israel ke palestina namun alhamdulillah sudah ada ke,0
ini semua mari doa buat saudara kita di palestina agar selalu beri kuat dan sabar dalam hadap konflik ini,1
israel dan palestina itu adalah murni konflik negara dan bukan urus negara kita indonesia dan juga masalah di negeri kita pun sudah sangat banyak moga pak presiden selalu sehat dan pak hendr,0
palestina masih lihat bersih dari bendera teroris khilafah jika kelompok isis masuk ke palestina dengan bawa bendera teroris maka bisa saja jadi konflik lagi lebih parah,0
moga gencat senjata ini bisa terus langsung untuk akhir konflik yang panjang di palestina aamiin,1
saya sih mantap dukung palestina tentu nasib sendiri merdeka juga tolak selesai konflik palestina israel dengan kerah militer dengan dalih apa duduk sama amp runding,0
kok ada orang nongkrong malam minggu debat konflik palestina dan israel,2
konflik palestina israel kali ini buka mata saya,1
kalau pikir cara konyol ujung bangsa kita rusak,2
hati sikap konflik palestina itu di jadi komoditas politik oleh politikus busuk di dalam negeri untuk cipta pecah presiden harus sikap luwes dan tegas biar warga tidak pengaruh,1
saya juga peduli palestina tapi tahu tidak sih masalah mereka itu apa yang dari dulu smpe sekarang tidak selesai yang sya tahu si konflik rebut wilayah jerussalem,0
boleh jadi tahu kita akan konflik abad abad palestina israel sangat minim diri ini pernah rasa prihatin atas jatuh ribu korban dan terkadang lupa akan namun hal itu tidak mungkin,0
lagi pula siapa juga yang mau bela israel atau palestina kita hanya ingin agar supaya masing masing pihak harus realistis lihat konflik dua negara ini jangan mi,2
saya juga perang senjata orang hamas di palestina itu gada beda dengan fpi sini sok jago banget mentang kandang bohong besar jika ada yang bilang di palestina non muslim tidak alami,2
deh tidak trend deh isu palestine dengan israel sejak gencat senjata sedang ada je lagi isu dkt sheikh jarrah tu,2
kamu lebih percaya israel yang langgar gencat senjata iya cup ucup bawa saya berita mana rakyat palestina tolak juang hamas,2
mari kita doa palestina dan israel dapat hidup dengan damai saling asih dan saling cinta,1
taktik yahudi jika hamas serang kata langgar gencat senjata jika hamas tidak lawan mereka tindas luar gaza,0
banding antara negara duduk dan palestina dalam kait dengan gencat senjata adalah seperti culik dan sandera di mana culik ikat sandera dan pukul kemudian rehat,0
bukankah yang jadi sekarang seperti dulu saat negara arab keliling palestina dan israel tolak resolusi pbb untuk solusi dua negara israel dan palestina beda sek,0
dasar perhati aku aku yakin zionis tengah coba buat provokasi supaya tentara palestina tindak agar nanti tindak balas serang boleh play victim kata palestin langgar gencat senja,2
mungkin ini salah satu rugi gencat senjata tanpa syarat,0
solusi untuk palestina bukan gencat senjata lain bebas palestina dari cengkeram jajah zionis,1
zionis jajah seperti pancing juang palestina serang duluan,2
kenapa bendera yaman tidak kibar palestina israel sudah gencat senjata yaman saudi masih lanjut,0
harap palestine kekal tenang dengan provokasi sekarang sehingga zionis jelas langgar gencat senjata dan desak untuk perang lagi,1
saya tidak kutuk israel tapi juga tidak kutuk rakyat palestina yang jadi korban perang antara hamas dan israel kalau ini deh terlalu,0
licik israel umpan dengan statement serang supaya jadi aksi lawan dari pihak palestina lanjut palestina akan anggap langgar gencat senjata sampai di sini paham,2
ini minta gencat senjata apa di panjang kalau iya kita mulai lagi kira begitu joice,2
konflik palestina jadi komoditas untuk dagang supaya dia laku di pilih ikut moga sungkur dan rugi besar laku yang jahat untuk penting pribadi,0
bukan sudah ada gencat senjata antara israel dan palestina buang energi saja,2
ayo kita manfaat waktu gencat senjata untuk obat luka luka mereka masih ada ribu yang luka,1
damai gencat senjata semua hanya akal akal karena iron dome jebol,2
apa guna coba demo di indo duta israel tidak ada hubung diplomatik tidak ada perintah pada dasar deh tuju dukung palestina njaluk opo kamu yang sana juga sudah gencat se,2
kita terlalu sibuk dengan urus palestina dan israel tanpa kita sadar ibu kota banten di serang,2
saya tuju bukan konflik agama ingat elit muslim kristiani imani tanah yang janji tuhan bagai landas ampas amp imperialisme bagi kelompok iya to ada benar apa,2
banyak kok video yang edar di media sosial gambar gembira warga gaza ini arti apa usaha mesir mediasi dua pihak untuk gencat senjata buah manis bukan beri gembira,1
gencat senjata bukan tuju akhir tetapi hilang jajah yang harus capai sana gencat senjata hanya taktik yahudi cari napas telah itu mereka sudah serang wa,1
sedang media masa yang besar besar berita tentang konflik antara palestina dengan israel yang timbul pecah di bangsa ini tidak kena isu bohong atau uu ite,2
konflik israel palestina manfaat kadrun unt bangun solidaritas yang tidak habis pikir,2
paham konflik palestina israel dari dua sisi jangan cuma sejak tahun saja,0
dewan aman pbb nyata patuh hadap gencat senjata dan penting butuh desak untuk bantu manusia bagi warga palestina,0
zionis sedang buat provokasi agar palestina langgar gencat senjata,2
negarawan yang wawas bangsa jelek dan tidak simpat dia bilang jangan ikut ikut konflik yang jadi di palestina,0
cukup jadi manusia untuk nilai konflik palestina israel,0
harus ada alternatif lain selain jalur diplomasi israel selalu bikin ulah telah gencat senjata,2
masih percaya gencat senjata yang butuh palestina adalah merdeka,2
bukti kalau gencat senjata tidak efektif dan justru makin sengsara dan buat israel makin semena dan kuasa atas palestina,0
tiada jamin langsung rana israel mengisytiharkan gencat senjata adalah libat belah pihak sahaja mereka buat putus sendiri,0
konflik palestina bukan tentang agama tentang manusia jadi kalok kamu ngerasa masih manusia harus lebih empat kecuali kamu bukan,0
henti brutal atas nama agama di palestina oleh agus mustofa hari hari ini dunia maya penuh dengan berita konflik antara israel dan palestina bukan hanya di indonesia lain di,0
henti brutal atas nama agama di palestina,0
cuma di indonesia dan israel yang aparat tangkap orang aksi bela palestina,2
konflik israel palestina bukan antar agama,0
dukung pada palestina banjir dunia ribu orang bar di jumlah negara untuk sampai dukung kait konflik israel hamas lama itu tidak perlu jadi orang muslim untuk,0
konflik palestina sama israel deh damai kiamat on the way sobbb,2
ooh begitu konflik palestina israel bukan urus kita kata si hendro tapi impor dari yahudi senapan,2
jangan lebih jangan bawa konflik israel palestina ke indonesia dari kita cukup bantu doa dan donasi bagi yang mampu supaya konflik segera akhir,1
lix lix dubes palestina kata bukan konflik agama kok ente bicara konflik agama kalau bicara jangan asal bunyi lix kamu bukan jabat palestina,2
konflik palestina telah bukti mana emas mana loyang,2
benar konflik itu sudah jadi jam alkitab tapi dari perspektif modern konflik palestina dan israel antara dan,0
pada akhir nya konflik palestina memang akan muara pada masalah agama kok saat nanti dajjal muncul dengan misi murtad maka peperangan terjdi antra yang iman dan dajjal kafir yang ingin murtad,2
konflik palestina kok bahkan jadi konflik di negri ini heran sayah,2
bukankah palestina sudah merdeka benar saat ini palestina jajah israel bukankah konflik yang benar adalah antara hamas dengan israel pks ini upaya manipulasi fakta,0
makanya lihat berita yang benar saudara laki laki indonesia jelas tegas dukung palestina tapi bukan hamas sama hal dengan israel saudara laki laki,1
wawas saya sudah cukup buat tahu kalau konflik palestina israel adalah masalah politik mereka omong caplok lahan sama sama ada korban dar,2
bagai satu satu cara untuk beri harap kepada rakyat palestina dan israel untuk damai,1
konflik palestina amp israel memang bukan urus nkri memang merdeka nkri dapat dari bantu palestina merdeka nkri dapat dari juang lawan jajah belanda th amp jepang th,1
kenapa di yaman tidak heboh di palestina karena ada beberapa beda,0
palestina dan israel sepakat laku gencat senjata namun konflik palestina dan israel sudah langsung lama kenapa israel serang palestina,0
solusi palestina dan israel dua harus masuk ke united states of eropa jatuh,2
perang lama hari antara palestina dan israel telah sebab rugi materil dan jatuh korban jiwa yang tidak sedikit tegang di jalur gaza baru reda telah dua negara capai,0
runding damai palestina dan israel baik hasil solusi merdeka dan damai,1
palestina dan israel adalah dua bangsa yang mungkin juga bisa jadi satu bangsa yang beda suku dan yakin saja yang pasti orang palestina muslim yang punya garis turun nabi,0
nyawa dan bahagia mereka rela untuk itu mari kita ulur tangan sama dengan dukung untuk tegak benar maka dari itu jangan lewat saya ngaji besok saya ngaji,1
rest in power untuk anak palestina dan israel yang jadi korban gelap doktrin agama dan fanatik buta politik ini agung baster,1
gencat senjata baru picu tanya bagaimana akar konflik palestina dan israel jadi ikut ulas,0
aceh bagi negara indonesia jadi ketika mau pisah iya wajib tahan lah palestina itu buah negara dia yang punya negara dan israel itu datang yang dat,1
siapa bilang orang kristen benci palestina acau itu hamas tanpa hamas palestina dan israel bisa hidup damai damping yerusalem memang harus jaga,2
dunia lagi sibuk bahas palestina dan israel tapi negara indonesia lagi sibuk bahas corona mau abat dan rakyat indonesia sedih karena tidak bisa mudik dan lihat joe biden tertawa mana dan,2
demi pasti gencat senjata antara israel hamas dan kuat hubung as dengan palestina dan israel,0
ini soal simpatik dan bantu kan beda lagi konflik nya ini,0
jangan untuk bela israel saran untuk lihat two side of the coin saja kamu bisa bilang nista agama popkoknya palestina pasti suci dan israel pasti salah tidak ada itu nama dis,2
ukur dampak konflik di palestina hadap ekonomi indonesia,0
walau konflik panjang aku enggak pernah lihat propaganda dari kubu palestina seperti ini atao mang bocah seperti di yaman ini tidak ada di palestina,0
tah lihat manusia barbar ketololoan kalian adalah ketika kalian harus percaya bahwa palestina itu islam dan kalian harus percaya bahwa palestina dan israel itu,2
bahkan konflik yaman yang di muka akan akan bawa identitas agama pun jauh lebih mudah untuk bahas cara objektif ketimbang konflik israel palestina,0
bahkan konflik yaman yang di muka akan akan bawa identitas agama pun jauh lebih mudah untuk bahas cara objektif ketimbang konflik israel palestina lbh mudah lagi bahas konflik libya yang se,2
hamas tidak peduli dengan nyawa saudara bangsa yang ancam kalau konflik jadi lagi jadi makin jelas rakyat palestina hanya jadi korban penting hamas tapi kok sini sanjung iya,0
waspada beri sumbang donasi untuk palestina sebab ada beberapa pihak yang salah guna isu konflik palestina baik ikan sumbang donasi pada lembaga yang kredibel seperti baznas,1
konflik internal selalu ada tiap negara sana daerah konflik,0
kita harus mulai dari sekarang kalau konflik palestina israel bukan urus kita,2
