created_at,screen_name,text,Label
5/12/2021 14:29,Theresias_," @lunlovegood15 Valid Mana byk bgt orng sok tau yg blng ""hrsnya indonesia kirim pasukan ke palestina dong",0
5/12/2021 14:41,resistenika," @herricahyadi Propaganda halus dg penggunaan kata-kata ""konflik"" digunakan media Zionis sbg retorika propagandis untuk mengkaburkan represi Israel kpd warga Palestina sbg ""self-defense"" dan mendeko",0
5/12/2021 15:01,PsEdWlN, Palestina itu negara merdeka dan sudah diakui oleh PBB. Israel-Palestina itu konflik wilayah dari 2 negara. Negara Palestina serang negara Israel dengan roket &amp; rudal,0
5/12/2021 15:11,scorpiliciouss, @randypangapura Aku pernah dengar ceramah kalo konflik Palestina dan Israel itu sudah di takdirkan Allah dalam Al-Qur'an beserta alasannya (dlm beberapa hadis) yg artinya ya emang udah garis Tuh,0
5/12/2021 15:40,bangZhack86," Serangan Israel ke Yerusalem adlh bentuk ""serangan ke seluruh muslim."" ""Melindungi kehormatan Yerusalem adalah kewajiban bagi setiap muslim.""  https://t.co/PzliJhmTza  Kami akan terus bersama sauda",0
5/12/2021 15:46,ilbasugih," dengan cara di luar proporsi dan jauh lebih besar daripada ketidakadilan yg jauh lebih dahsyat Ini yg kita saksikan akhir"" ini konflik yg terus meningkat antara Israel dan Palestina  Kekuatan besar t",0
5/12/2021 15:51,Adilitoni, Melihat polemik yang terjadi antara Palestina dan Israel yang belum menemukan titik ujungnya,0
5/12/2021 16:10,AnantaSetyawan, Rame soal palestina dan israel. Daripada orang2 palestina dan tersakiti,0
5/12/2021 16:13,AnantaSetyawan, Daripada palestina dan israel tempur terus,0
5/12/2021 16:22,HydrSyawie, ngomongin konflik israel-palestine sama aba : bisa tau banyak fakta dan sejarah  ngomongin konflik israel-palestine sama mama : ISRAEL LAKNAT,2
5/12/2021 16:52,gerardusty, Diksi yang tepat “bukan sekedar konflik antar agama”. Gabisa dipungkiri konflik israel dan palestina banyak sekali dipengaruhi unjsr agama terutama islam dan yahudi. Sama-sama mengklaim tanah kan,0
5/12/2021 16:52,Asharkcome, @JackVardan Konflik Israel dan Palestina lebih ke masalah tanah (wilayah) daripada agama. Mereka sama sama inginkan tanah yg skrg jd wilayah Israel dan Palestina untuk menjadi tempat tinggal dan men,0
5/12/2021 17:07,RKristaung, @solehsolihun Palestina Israel d pusingin Terus,2
5/12/2021 17:49,gunari81, Gua heran sama PBB katanya untuk misi perdamaian dunia,2
5/12/2021 17:54,fulvianza, Palestina-Israel bukan konflik agama!,1
5/12/2021 18:05,byancharizkaa," @eryghi_ @eliswija @4d_h1m Nah! Jujur gak suka sama muslim yg bilang ""Gua mah netral"" soal konflik Palestina-Israel. Masalah iman itu antara membela yg haq dan yg bathil. Gak ada di sisi tengah a",2
5/12/2021 18:19,gunari81, Memang gak ada gunanya tu PBB di dirikan,2
5/12/2021 18:21,gunari81, @muhammadiyah Saya gak suka sama kelakuan israel dan PBB gak ada tindakan tegas.. Percuma tu PBB di dirikan umurnya udh 75 tahun tapi komplik di palestina dan israel belom juga kelar...,2
5/12/2021 18:21,gunari81, @muhammadiyah Saya gk suka sama kelakuan israel dan PBB gk ada tindakan tegas.. Percuma tu PBB di dirikan umurnya udh 75 tahun tapi komplik di palestina dan israel belom juga kelar...,2
5/12/2021 18:25,SofianS80563907, Ini Dia orang Amerika Si pembela Israel pantas sj PBB tdk berkutik menyelesaikan konflik Palestina-Israel inilah biang keroknya biang kerok yg menebarkan kezholiman berkuasa dimuka bumi ini tun,2
5/12/2021 18:43,suaradotcom, Konflik Israel - Palestina kembali membara. Bermula dari Yerusalem,0
5/12/2021 18:50,wahdinata, Dan israel juga rakus soal teritorial.  Dan gak salah juga palestina mempertahankan.  Tapi seharusnya PBB dengan kekuatan penuh dari perkumpulan bangsa-bangsa,2
5/12/2021 18:56,wahdinata, Yang memahami konflik antara israel dan palestina adalah soal agama,0
5/12/2021 18:56,stereopuzzle, Sepanjang hayat selalu tersiar konflik israel palestina...  #PeaceForPalestineAndIsrael  https://t.co/aLIQGbcL34,2
5/12/2021 18:56,wahdinata, Yg memahami konflik antara israel dan palestina adalah soal agama,0
5/12/2021 19:03,yudhapati88, Saya amati timeline dr 5hari belakangan ini perihal Konflik Israel - Palestina itu hampir semua Kaum Moslem ( *akun twiter ) berisi Hujatan dan Makian kepada Israel,2
5/12/2021 19:08,SafetyCanBeeFun, Sebenarnya ini bukan perang negara tapi perang antar oknum yang udah meracuni masyarakat Israel dan Palestina sampai jadi konflik berkepanjangan,2
5/12/2021 19:08,SafetyCanBeeFun, Sebenarnya ini bukan perang negara tapi perang antar oknum yang udah meracuni masyarakat Israel dan Palestina sampai jadi konflik berkepanjangan,2
5/12/2021 19:14,jumardito, Konflik Israel dan Palestina kalau diklaim bukan berlandaskan agama,0
5/12/2021 19:14,jumardito, Konflik Israel dan Palestina kalau diklaim bukan berlandaskan agama,0
5/12/2021 19:17,Opcux, Kebenaran tentang konflik Israel-Palestina yang menyeruak kepermukaan adalah lonceng kematian bagi Iran beserta milisi-milis teror yang didukungnya.   Cepat atau lambat. Akan terhempas. One by one.,0
5/12/2021 19:17,jumardito, Seorang muslim membuat statement bahwa konflik Israel Palestina itu bukan konflik agama,1
5/12/2021 19:22,luvhehehe," Lagi nunggu yang tweet begini 😂  ""Konflik Palestina dan Israel itu hanya pengalihan isu",2
5/12/2021 19:22,CeglioDe, @kafiradikalis Dan Israel diberkati Tuhan mereka yaitu YHWH. Sementara Kerajaan Filistin(Palestina) dipimpin oleh Goliath dan diberkati dewa-dewi mereka. Pertanyaannya kenapa Muslim mencatut Tuhannya,0
5/12/2021 19:26,T0BA15, @Beritasatu Bayangin berita ini tenggelam karena konflik PALESTINA... hahahaa separah itukah negara ini...,2
5/12/2021 19:29,Priboemi_JKT, Yah Jongos yahudi... mending diem daripada di bully.  Jangan ngetweet hal yang sensitif buat publik pigur. Mau konflik agama atau kemanusiaan intinya yahudi tuh merebut tanah Palestina. Kasarnya Rampok mali,2
5/12/2021 19:39,YosuaYanesFran1, Konflik Israel Palestina dan USA Iran bisa menyebabkan Perang  Lebih Besar Lagi. Mohon PBB Segera Damaikan. (Mr Abuti),2
5/12/2021 19:39,YosuaYanesFran1, Konflik Israel Palestina dan USA Iran bisa menyebabkan Perang  Lebih Besar Lagi. Mohon PBB Segera Damaikan. (Mr Abuti),1
5/12/2021 20:49,GianwiraH, @FKadrun Turki selalu seperti itu ketika ada konflik israel palestina..nyata nya tdk pernah berani konfrantasi langsung dng israel,2
5/12/2021 20:52,Mas__Galih, @NajibRidwan8 @mightgud @detikcom Yang dipersempit jadi konflik sektarian. Tp saya juga tidak mendukung penindasan terhadap kelompok apapun. Jadi saya tetap hormati sikap anda mendukung palestina. T,1
5/12/2021 21:53,WajahKartun," Pandangan zakir naik tentang Palestina dan Israel (yahudi).. Behwa: ""orng yahudi lah yg paling keras permusuhannya trhdap kaum muslimin""  Gal gadot  #IdulFitri  #EidMubarak  May Allah  https://t.co",0
5/12/2021 21:59,secret_Govermen, @haikal_hassan Di palestina bukan hanya ada islam ada yahudi ada orthodok begitu juga di israel.nukankah sdh dituliskan dalam Al quran bahwa tidak akan selesai palestina dan israel selain darip,0
5/12/2021 22:02,suryadelalu, Palestina butuh dukungan dunia. Bukan cuma dukungan dunia islam yg lagi acakadut. Masjid dirusak tak berarti itu pasti konflik agama. Sulit memang memahaminya..,2
5/12/2021 22:09,wraith911, Note:  Israel gak ingin ingin melihat konflik ini berakhir sampai mereka telah mengambil alih semua wilayah Palestina dan belum lagi mereka akan terus-menerus memainkan kartu korban untuk membenarkan,0
5/12/2021 22:13,FRANZKAFK4, Media sama tokoh agama ngga seharusnya bikin orang mikir konflik Palestina sama Israel itu konflik agama. Kebanyakan tweetnya cuma nyinggung Muslim,2
5/12/2021 22:13,FRANZKAFK4, Media sama tokoh agama ngga seharusnya bikin orang mikir konflik Palestina sama Israel itu konflik agama. Kebanyakan tweetnya cuma nyinggung Muslim,2
5/12/2021 22:22,raditnatew, sepertinya ada yang gak rela kalau senjata di gaza berasal dari hizbullah dan iran.  gua heran mereka ini melihat konflik palestina dari sisi apa?,2
5/12/2021 22:25,mawandaal, Jadi semua konflik yang terjadi antara Israel-Palestina awalnya berasal dari penjajahan Inggris di Timur Tengah. Again,0
5/12/2021 22:27,SalehLapadi, Ini akan meningkatkan konflik di Wilayah Pendudukan 1948 dan 1967 antara para pemukim dan orang-orang Palestina yang tinggal di daerah-daerah ini. Apa yang paling ditakuti oleh para pemimpin Israel,0
5/12/2021 22:29,A_Be_Pe, Malah bikin makin jadi rumit perang yang tidak imbang begini  ,2
5/12/2021 22:30,resistenika, Emang kenapa sih harus ditemakan dg konflik agama? Emangnya kalau gak demikian jihad mendukung Palestina merdeka jadi invalid gitu? Di sinilah kebanyakan mispe,0
5/12/2021 22:44,Rahdioactivee," PBB melarang penjajahan semenjak sehabis perang dunia kedua dan israel melakukan itu kepada palestina.   Gal gadot juga memilih kata ""tetangga"" daripada ""orang orang palestina"". Menurut saya ini",0
5/12/2021 22:45,EagleReaper01, Orang banyak pilihan alasan dalam melihat konflik Palestina. Kenapa terganggu sekali jika ada melihat dr perspektif sejarah +agama?   Pertanyaan yg kamu lontarkan tsb sdh melenceng kemana2 dan aneh,1
5/12/2021 22:45,EagleReaper01, Orang banyak pilihan alasan dalam melihat konflik Palestina. Kenapa terganggu sekali jika ada yang melihat dari perspektif sejarah +agama?   Pertanyaan yg kamu lontarkan tsb sdh melenceng kemana2 dan aneh,2
5/12/2021 22:52,ihsantanj, Konflik antara israel sama palestina tuh gak ada hubungannya sama agama/tuhan,1
5/12/2021 23:01,JudeWikrama, Jangan ngomongin Konflik Timur Tengah kalau lu sendiri masih egois ngedoain HANYA Muslim Palestina!,2
5/12/2021 23:03,anwarmhmd," ""Tragedi Palestina bukan konflik agama"". Trus gua minta jelasin dari awal eskalasi konfliknya ke orang yang ngomong kek gitu malah doi gak ngerti apa-apa",0
5/12/2021 23:10,SINDOnews, Hamas Akui Beberapa Komandan Top Gugur akibat Serangan Udara Israel  https://t.co/GtvtZodYBy,0
5/12/2021 23:14,eri_autish, @maspiyuaja Pemberitaan tersebut hanya framing yg digunakan israel  sebagai alasan kuat untuk melakukan serangan udara ke Gaza,0
5/12/2021 23:16,eri_autish, @fakhrifadzli @maspiyuaja Itu yg diharapkN israel sebagai alasan kuat untuk melakukan serangan udara ke palestina,0
5/12/2021 23:21,thelilempress_, Israel cuba menutup kekejaman yang berlaku ke atas Gaza dengan memusnahkan menara terbesar di Gaza yang menempatkan pejabat media dan wartawan berita dalam serangan yang dilancarkan oleh pesawat,0
5/12/2021 23:38,JustEatBigMac, Israel-Palestina ini gak lagi menjadi konflik agama. Namun ini adalah kolonialisme dengan cover agama. Mengingat banyaknya komunitas Arab di Israel maupun Yahudi di Palestina. Justru dengan bilan,0
5/12/2021 23:53,perpanjangsim, ternyata palestina dan israel cuman gimic menyambut idul fitri selamat atas kenaikan isa al masih,2
5/13/2021 0:04,merdekadotcom, Asal Muasal dan Pemicu Memanasnya Pertempuran Terbaru Palestina-Israel: Hal-hal yang perlu diketahui untuk memahami asal muasal meningkatnya ketegangan terbaru konflik Palestina-Israel.  https://,0
5/13/2021 0:15,lenggaok," Konflik yang ada tak pernah selesai seperti Palestina-Israel adalah konflik sengaja di pelihara.. karena ""banyak pedagang"" yg ambil untung dgn konflik itu..  https://t.co/RX0i2ywsV5",2
5/13/2021 0:22,inidewa_, yak ceramah hari ini diisi dengan materi konflik israel-palestina dan komunis china daratan,2
5/13/2021 0:41,Alamsyart_, Ternyata ga semua muslim arab pro ke palestina ya,2
5/13/2021 14:24,rafiqi_28, Jadi orang jgn tolol amat lah menyamakan konflik Israel Palestin dg Mayo-Mino Indonesia. Di Palestina terjadi kejahatan perang,2
5/13/2021 15:20,Catatan_ali7, Yang saya amati banyak yang gak paham dipaksakan paham dalam konflik PALESTINA DAN ISRAEL jadinya malah Menimbulkan masalah baru Ribut Masalah RAS AGAMA Mino dan Mayo haduh 🙄🙄  Fokus saja se,1
5/13/2021 15:24,nyolongsate, @bwarmed Jangan2 Hamas itu kroninya Israel. Hamas dibutuhkan Israel untuk melegitimasi serangan ke Palestina. Kita tau roket Hamas letoy dan gak destruktif. Tp dgn adanya roket itu,2
5/13/2021 15:36,AliyudinRahman, Konflik Israel VS Palestina ialah pintu Perang saudara dan jika terjadi pecah perang,0
5/13/2021 15:39,maelokak, Ada aja masyarakat Indo yg dukung Israel yg jelas-jelas pelaku penindasan.   Perang pemikiran on going. Belokin konflik Israel Palestina jadi isu mayoritas minoritas.  Hasilnya,2
5/13/2021 15:41,SBSembiring, @hasmibakhtiar Serangan roket Hamas akan jadi dalih Israel lebih keras menggempur. Pasukan Israel sdh siapkan serangan darat melumpuhkan Hamas ke daerah Palestina. Kekuatan militer Israel tdk seban,0
5/13/2021 15:52,detikcom, Israel terus melancarkan serangan udara ke Jalur Gaza di hari perayaan Idul Fitri. Hingga Kamis pagi,0
5/13/2021 16:21,PsEdWlN," Israel ""menetralisir"" para pemimpin kunci kelompok teroris Hamas dan Jihad Islam yang bertanggung jawab atas serangan teror roket ke Israel. Intel Israel bekerja akurat. Teroris Palestina pun bingung",0
5/13/2021 17:43,sulistiawan_rd, Justru negara pecahan soviet yang menghimbau.  Vladimir Putin Desak Konflik Israel dan Palestina Segera Dihentikan,0
5/13/2021 17:44,ketertibanumum, laporan situasi konflik palestina 1. ekstrim kanan yahudi serang wartawan 2. roket israel berhasil hantam 'pabrik' roket &amp; 'pusat kendali' drone hamas 3. pasukan darat israel siap masuk gaza,0
5/13/2021 17:54,Hazeskw, Konflik Palestina-Israel itu GAMPANG BANGET solusinya.  Hapus negara Palestina dan Israel,2
5/13/2021 17:54,Hazeskw, Konflik Palestina-Israel itu GAMPANG BANGET solusinya.  Hapus negara Palestina dan Israel,2
5/13/2021 18:45,rainmakerfellow, Aing teh sebenernya udah berjanji sama diri sendiri gak akan bahas hal2 yg serius lagi di twitter apalagi tentang konflik israel-palestina,2
5/13/2021 19:47,CherylTanzil, Asal mula konflik tanah yang eskalasinya makin besar sampai berbalas roket antara Israel dan Palestina. Ternyata pertikaian swasta tapi dibawa ke ranah politik dan etnis. 👇🏼  https://t.co/Pz3w,0
5/13/2021 19:48,mhuseinali, @Galaksono Konflik India-Pakistan-Bangladesh ada karena Inggris ngaco gambar peta. Misahin dua wilayah negara itu tapi asal-asalan.  Konflik Israel-Palestina juga sama wkwk,2
5/13/2021 19:58,TurnBackWahabi, @GunRomli Itu narasi yg dipropagandakan israel untuk menyederhanakan penjajahan mereka sbg konflik hamas vs israel.. Palestina bukan sekedar hamas,0
5/13/2021 20:19,dRewChristianJr, Salah satu yg paling bagus dalam menjelaskan konflik Israel-Palestina. Duaduanya ada benarnya dan ada salahnya   https://t.co/Lhi2vkicQH,0
5/13/2021 21:28,raditnatew, menyimak konflik palestina di grup FB ya gak akan mendapatkan apa2. ada postingan kota di israel rusuh malah bersyukur. pdhl yang terjadi warga arab dan palestina sedang dikeroyok,1
5/13/2021 21:33,PandirTelo, Hadist yang menjelaskan soal tak akan terjadi kiamat sebelum muslim memerangi yahudi kok malah dikait - kaitkan sama konflik Israel Palestina? Ini tafsir Sotoy dari mana dah?,2
5/13/2021 22:20,mx00711, Jangan-jangan isu Palestina juga dimanfaatkan para politisi lokal untuk mendongkrak elektabilitas dan dukungan rakyat setempat dengan memelintir isu tersebut menjadi sentimen keagamaan,2
5/13/2021 22:45,dwyt_farm, mangga d simak utk pengidola. pres Erdogan🙏🙏 simple sih sebenarnya konflik israel palestina bs cepat kelar kalo negara2 d timteng bersatu🙏🙏,2
5/13/2021 22:56,AcoyBk, Sampai kapan pun konflik di  Palestina - Israel gak ada yang bisa menengahi / damai kan.#Siapapun  #ego keyakinan keagamaan gak bisa dipungkiri  #Believe me  @coy #coy,0
5/13/2021 23:16,febrinasugianto, Kenapa ya gue selama ini mikir kalo yang terjadi di Palestina itu konflik agama? Waktu baca lebih dalam kok ternyata bukan😢,0
5/13/2021 23:22,Anak_Pribum1, Kok Konflik ?? Bedakan dong konflik dengan penjajahan,0
5/13/2021 23:22,MRYusro, Kenapa makin kesini isu Israel vs Palestina seolah olah kita mendukung untuk palestina bisa berperang dengan Israel ? Perang bukan jawaban atas konflik disana karna tetap akan memakan korban,2
5/13/2021 23:23,anisajayanti_, Itulah yang sering aku ketahui gak semua di Israel beragama Yahudi. Dan gak semua dari Palestina itu muslim. Zionis adalah pemerintahan. Muslim Israel menyerang Palestina ada,0
5/13/2021 23:24,samaneas, Aku berusaha melihat konflik Palestina sama Israel secara objektif,0
5/13/2021 23:24,febrinasugianto, Orang Palestina juga ada yg memeluk kepercayaan yahudi,1
5/13/2021 23:27,so_chen, Terkadang kepikirian juga... Kenapa negara Arab yg selalu kita puji diam seribu bahasa saat konflik Israel -Palestina? Malah negara Iran Syiah yg membela mati2an Palestina? Dimana Syiah di negeri ini t,0
5/13/2021 23:32,mischievousbozz, @eskopihangat @gapedulihehe @ElimPrastowo @sadiementary melihat Israel Palestina ga heran orang meninggalkan agama,2
5/13/2021 23:44,Ikhwan_17, Antek2 Yahudi sok bijak posting photo2 tentara Israel mendorong kursi roda warga Arab  Penyebab konflik Palestina - Israel adalah karena Israel menyerobot,2
5/13/2021 23:44,Ikhwan_17, Antek2 Yahudi sok bijak posting photo2 tentara Israel mendorong kursi roda warga Arab  Penyebab konflik Palestina - Israel adalah karena Israel menyerobot,2
5/13/2021 23:46,anisajayanti_, Memetakan konflik Palestina dan Israel tak sekedar framing dari media (Islam vs Yahudi) semata melainkan betul-betul melihat apa yang terjadi di lapangan,0
5/13/2021 23:48,febrinasugianto, Terus buat apa sih dibuat seakan-akan Palestina vs Israel ini sebuah konflik agama? Ya tentu untuk menutupi apa yang sebenernya terjadi. Fakta.,2
5/13/2021 23:52,febrinasugianto, Menjadikan konflik tersebut sebuah konflik antar-agama membuat hak Palestina atas kebebasan,2
5/13/2021 23:54,febrinasugianto, Intinya dibuat seakan-akan konflik antar-agama utk mengalihkan perhatian dari fakta bahwa Israel adalah sebuah koloni yang menduduki Palestina,0
5/14/2021 9:28,arifinD___, @Arifnst6 @IgnatiusEga @GunRomli Intinya yg nyerang duluan kan warga palestina trs lari masuk ke dl masjid utk playing victim Israel menyerang masjid. Padahal d dalam masjid udh tersedia batu dan al,2
5/14/2021 12:09,ufballah, Yang parah dari twit-twit konflik Israel dan Palestina di Indonesia adalah dibawa-bawa ke ranah keributan kekubuan di Indonesia. Adakah nalar yang lebih rusak dari itu sebelumnya di Indonesia? En den.,0
5/14/2021 12:14,bamzagli," Mulai muncul nih orang2 yg sok sokan bela israel dan juga kampanye ""israel vs palestina bukan konflik agama"" Seakan2 org yg ngebela Palestina berdasar agama salah 😁",2
5/14/2021 12:20,taufiqutomo," ""Israel-Palestina bukan konflik agama...""  Lapis pertama propaganda musuh adalah mengaburkan dan sebisa mungkin menghilangkan alasan kita untuk melawan mereka. Jika mereka berhasil",0
5/14/2021 13:28,ZuhudRijal," @Husen_Jafar Tanya Jawab tentang Penjajahan Israel di Palestina  ""Ini bukan konflik agama"" Israel (dan ZSM) berusaha membawa-bawa isu agama untuk menutupi fakta sesungguhnya: penjajahan dan settler",0
5/14/2021 13:33,ferrydputra, Perang antara Israel dengan Palestina itu adalah peperangan yang tidak seimbang. Lalu ada orang yang dengan keji menginsinuasi bahwa kalau ada pejuang Palestina yang berbisnis dan kaya maka dia dia,0
5/14/2021 13:45,sebelgksihlu, @menghanyurkan tapi kalo nga suka hamas pasti nanti dibilang ga dukung palestina/ pendukung israel. padahal ya emg liat aja contoh skrg serangan hamas ke israel sia2 karena iron dome,0
5/14/2021 13:52,SatpamParoki, @KeeNand__ Sudut pandangnya keliru. Muslim sendiri yg lebih dulu menjadikan yahudi dan kristen sbg kelompok yg memusuhi mereka berd alquran. Konflik politik israel palestina lalu dijadikan konflik,0
5/14/2021 14:00,Swararka1, Entah kenapa saya melihat keberlangsungan konflik Palestina-Israel sebenarnya sebagai usaha mencegah terjadinya kiamat. Karena prediksinya kiamat justru tiba setelah konflik disana selesai. Dan yang,2
5/14/2021 15:20,HajiManson, sok banget ikutan peduli dan ambil pusing soal konflik israel dan palestina. tetangga kalian sedang kesusahan dan kelaparan aja kalian cuek. peduli sama yang jauh. sama yang dekat gak peduli. biji p,2
5/14/2021 16:12,maaanmancik, Gw ampe skrg gak paham ama motif konflik Israel ama Palestina yg era skrg...   Bahkan masih terjebak dengan perbedaan antara Hizbullah dengan Hamas....   Butuh bacaan yg bener2 melihat dari sudut p,0
5/14/2021 16:43,MunandarAlmi, Diplomasi untuk palestina dan israel bagai berharap buah apel yang bisa dipetik dari pohon belimbing,0
5/14/2021 16:53,Trianggita_, Kalo gue beropini tentang kerusuhan di Palestina dan Israel tetapi dengan pandangan yg berbeda dari khalayak ramai akan dihujat orang ga ya?  Agaknya akhir2 ini issuenya meresahkan ya bund..,0
5/14/2021 16:57,HaidharAli14, @datuakrajoangek Hamas dan Israel itu simbiosis mutualisme..,0
5/14/2021 17:21,Rudycraft666, @MuhammadiyinGL Semoga kedua negara bisa hidup Damai rukun dan berdampingan.   Semoga Palestina dan Israel sama sama mendapatkan kemerdekaan nya.  Karena sesuai dengan uud 1945 bahwa kemerdekaan i,1
5/14/2021 17:42,satrianaga, Cina mana???? Kaum polo dengkul jiwa zionis yg menghamba ke cino dan israel laknatulloh,2
5/14/2021 18:24,blantik_pedhet1, Oang-orang koplok di negeri ini sedang menggoreng pertikaian palestina dan israel,2
5/14/2021 18:24,tambossnafu, @fadil_hs @GunRomli Ya makanya PBB mau menengahi masalah ini diusulkannya solusi yaitu 2 negara disitu. Palestina dan Israel. Tp Fatah mau tp Hamas nolak. Dan justru Hamas maunya “Death to all je,0
5/14/2021 18:36,devilauw80, Rame bgt yg bahas palestina dan israel dan mengutuk ada yg membela.  Eh ujung2nya buat donasi!  Nyampe gak tuh donasi?,2
5/14/2021 19:01,EYarech, @sh_tengku @patar_situmeang @IsraeliPM Ya tolol lah lu bilang alhamdulillah ketika rudal sanggup menghantam israel,2
5/14/2021 19:06,GeongNaca, Memberikan dukungan bukan hanya menguntungkan sepihak. Tapi kita sebagai orang yang percaya akan Tuhan,1
5/14/2021 19:46,baryoism, Konflik Palestina-Israel di akar rumput mungkin bukan berbasis agama dan ras. Banyak rakyatnya yang mengatakan demikian  Tapi gw percaya kedua identitas primordial itu jadi basis terbesar dalam konfli,0
5/14/2021 22:09,SUHARJI05362330, @kelincipetelur HAMAS SALAH SATU PENYEBAB KOMPLIK PALESTINA DAN ISRAEL 🤔,2
5/14/2021 22:10,tawan_majapahit, @Penyuka_ombak Anda itu tinggal di indonesia.  Emang anda tau permasalahan palestina dan israel ?  Jelaskan.  Emang anda tau yg mana benar/salah ? Jelaskan.  Prediksi saya ini hanya jebakan unt,0
5/14/2021 22:27,shiaLebaou, @RD_4WR1212 Sementara pemimpin Hamas menikmati kehidupan mewah. Rakyat Palestina jadi korban akibat bom hamas dan Israel. Tp yg tertanam selalu masalah agama.,0
5/14/2021 22:31,SyarifullahDja1, @Hilmi28 Karena yang dibutuhkan dunia adalah opini bahwa Palestina merdeka dengan ibukota Yerusalem,1
5/14/2021 22:57,AlexStanding, Konflik palestina vs israel bukan perang agama. Di negara kita hal ini dijadikan isu dimana titik didihnya islam vs yahudi,2
5/14/2021 23:12,husain_fahasbu, Konflik Palestina VS Israel memang konflik lama yang baru adalah hari-hari ini di Indonesia ada beberapa orang justru berpihak pada Israel.,0
5/14/2021 23:27,TheArieAir, Konflik Israel vs Palestina itu perebutan wilayah semata bukanlah perang agama  Tak ada kaitan dg agama  Israel didukung AS,0
5/14/2021 23:38,omolmol, perang palestina dan israel ngasi kiamat ora rampung2. neh pabrik senjata kukot bos. biangane sek dadi korban org sipil sik radong opo2.,2
5/14/2021 23:48,Krisna32235611, Konflik Palestina masih berlanjut karena adanya organisasi teror yang menginginkan kekuasaan disana dengan jualan penderitaan rakyat dan agama Islam,2
5/14/2021 23:58,roni_suhendro, @GunRomli Hamas berhenti menyerang dan Israel terus membangun pemukiman ilegal di tanah Palestina dan selanjutnya diklaim sebagai milik mereka,0
5/15/2021 0:15,AiDigit40, AWAL SEJARAH KONFLIK PALESTINA-ISRAEL ADALAH SAAT SEORANG PENGEMIS GEMBEL YANG KEDINGINAN DAN KELAPARAN MENGETUK RUMAH ANDA MEMOHON MAKANAN DAN PERLINDUNGAN DAN SETELAH ANDA MENOLONGNYA ANDA DI BUNUH,2
5/15/2021 0:16,SyabillalS, Palestina VS IsraHell bullshit bisa di nego dengan jalur diplomatik... Berpuluh tahun koar2 diplomatik tetep aja konflik berlanjut...  Tetep aja...  #IsraelTerrorist  #IsraelTerrorist,2
5/15/2021 0:20,yxx_vzwzzyx, Ya emang konflik di Palestina itu emang bukan konflik agama. Emang yg bilang agama siapa? Palestina juga ga 100% muslim. Tapikan di konflik Palestina ini ada korban yg beragama muslim ya wajar dong,2
5/15/2021 0:27,bangunsu, Israel melakukan pengusiran dan pembunuhan terhadap rakyat Palestina sejak dulu. Lalu Hamas lahir sebgai perlawanan. Ketika terjadi konflik dan Hamas bertindak,0
5/15/2021 0:29,munirdrive, Nah berarti konflik sampe sekarang itu emang didasari dari keserakahan israel,2
5/15/2021 0:34,MasHary71," Bau bau aneh tercium dari pernyataan orang2 ""Liberal Celup""  tentang Konflik palestina Israel ....  Mau bela Israel tapi muter - muter kek gansing biar ngak ketahuan",2
5/15/2021 0:35,grandong1967, KONFLIK PALESTINA vs ISRAEL  sangat memilukan.Dan kita bersyukur semua anak bangsa ini hiruk pikuk berempati. Jauh berbeda dengan 4 petani miskin  yg dibunuh dengan kepala terpenggal di sudut nege,2
5/15/2021 8:57,domu_hutagalung, @BersamaSahabat4 Haloooo.......konflik israel dan palestina itu internal sana. Sodara sebangsa dan setanah air aja lagi berduka karna kejadian yg diposo kok pada diem. Saya mah save poso aja la,0
5/15/2021 9:10,mumenriderhero, Lagi rame konflik Palestina-Israel dan banyak yang menanyakan PBB dimana. Bagi yg tertarik dgn cerita semacam itu dan bagaimana dunia bekerja,0
5/15/2021 10:08,iamoregonboy, KONFLIK PALESTINA-ISRAEL ITU KONFLIK NASIONALISME DAN BANGSA BUKAN AGAMA. CATAT BUKAN AGAMA!!!,0
5/15/2021 12:13,PartaiSocmed, Soal konflik Israel-Palestina kita harus simpati pada rakyat Palestina tapi kita juga harus tahu bahwa pimpinan HAMAS,1
5/15/2021 12:14,herman_chou73, @AButtuan @AremaNita__ Semua yang merasa dirinya bangsa Palestina pasti ikut. Karena roket dan peluru ga bisa milih. Makanya ini bukan  konflik agama. Tapi ga semua orang Yahudi pro Israel.  http,0
5/15/2021 12:38,Buzzer_NKRIsaja, @dimsat5 @BragaAudi @GunRomli Ini gak ada hubungan dgn pemerintah.. Tp kebanyakan rakyat indonesia pro dgn palestina krn palestina negara islam. Mereka itu konflik sudah ribuan tahun lalu dan s,0
5/15/2021 12:43,mewienahto, Aq pikir skrng kelompok Islam moderat mengubah pandangannya konflik Israel-Palestina diselesaikan dg perundingan. Gini lebih sering &amp; yg sekarang jg terjadi clash senjata muncul ketika diawali p,0
5/15/2021 12:45,Thalomoan1, @SisiwittFrida Konflik Israel Palestina adalah konflik sarat kepentingan politik dan ekonomi negara negara besar di kawasan.,0
5/15/2021 12:53,izu_irl," Dulu  ada yang komen gini  ""Israel sma Palestina jangan damai dong kalo damai nanti kiamat!""  Bitch wtf jadi lu mending milih ga kiamat dibanding kedamaian dunia? Berapa banyak orang bakal mati",2
